address,brand,business_legal_name,country,currency,email_address,full_product_description,in_stock,item_number,keyword,listing_id,listing_title,listing_url,offers_count,phone_number,price,product_images,product_sku,seller_id,seller_name,seller_profile_picture,seller_profile_url,seller_rating,state_province,total_reviews,units_available,zip_code
1046 Woodward Ave Detroit MI 48226 US,Nike,StockX,US,$,walmartsupport@stockx.com,"As part of this partnership with Walmart, StockX has a 14 day return policy and the item must be in original, new condition with the StockX tag attached",True,16877318684,nike shoes,16877318684,"Men's P-6000 Metallic Silver Running Shoes, from StockX",https://www.walmart.com/ip/Nike-Men-s-P-6000-Metallic-Silver-from-StockX/16877318684?classType=VARIANT,2,3134668707,114,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Men-s-P-6000-Metallic-Silver-from-StockX_e6576276-fc3d-4695-8246-a073dbb07c0d.5e2df16e5d885796aa98bd9084eafd32.jpeg', 'id': '6D1AFCAF60A64C22AF406FDEB92F36E9', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/8f0ed6a0-ad5b-4ca2-bc44-2cbcb841680a.ca5d4433a7859c40dbe994a6525b51bb.jpeg', 'id': 'BC75E9BD8E8C4BA98B12A558B0C5BBD5', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/34526de0-8450-49b3-b28f-93fd42c98a72.1f467e9545028bff2ca418758d4afcd2.jpeg', 'id': '3494DB981FF44F57A27F5253D4DE3C0A', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/f53702ed-398d-46dc-addc-9c8291cbadf2.651b70c7bde351f0544e518675e30169.jpeg', 'id': '50425D570705423A8D58C22CF52F8EF8', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/62969ca7-b064-4b33-a2ec-94394ce54b4a.e44650fba13555798e979def24e00845.jpeg', 'id': 'A6D7DB1967564FA4B336AF81A8FBFB18', 'zoomable': False}]",,D00FBAB3A90E4243BCAF938753A7663B,StockX,https://i5.walmartimages.com/asr/304e9a3a-7644-4ef3-8e1c-fc71739f6400.6da8e12c3e892b928e14d3fe455480d3.png,https://www.walmart.com/seller/102524329,4.1,MI,94,,48226
1046 Woodward Ave Detroit MI 48226 US,Nike,StockX,US,$,walmartsupport@stockx.com,"As part of this partnership with Walmart, StockX has a 14 day return policy and the item must be in original, new condition with the StockX tag attached",True,16875664344,nike shoes,16875664344,"Men's ReactX Rejuven8 Triple Black, from StockX",https://www.walmart.com/ip/Nike-Men-s-ReactX-Rejuven8-Triple-Black-from-StockX/16875664344?classType=VARIANT,2,3134668707,90,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Men-s-ReactX-Rejuven8-Triple-Black-from-StockX_cb504a75-7d95-45af-aae2-a420858a2a06.a843b0bbb44e4ab36a4a2b6fc5617cfd.jpeg', 'id': 'ED051F656D1F4471BC90D7C03AB47823', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/662c1735-5026-4028-a35e-0ded36e1b186.c49faa7a316510f6d54cdfa572e4e3a3.jpeg', 'id': '331D0C968C2F45E0AC4B132BCA314B57', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/998bbaa5-aa89-4b5b-91af-98c09322b66c.000b0e60c098ad0b1a02a41cbfd6c5ad.jpeg', 'id': '89C768C9BB8E42099AAC4F9919F44E4A', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/4371f8ec-dd3d-4ba7-834d-120f4adec14b.49b1eda4fd56e28b375b9f1ff369d893.jpeg', 'id': 'A93188B5E9A6422D859DC0545AF9D2AB', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/f53702ed-398d-46dc-addc-9c8291cbadf2.651b70c7bde351f0544e518675e30169.jpeg', 'id': '50425D570705423A8D58C22CF52F8EF8', 'zoomable': True}]",,D00FBAB3A90E4243BCAF938753A7663B,StockX,https://i5.walmartimages.com/asr/304e9a3a-7644-4ef3-8e1c-fc71739f6400.6da8e12c3e892b928e14d3fe455480d3.png,https://www.walmart.com/seller/102524329,4.1,MI,94,,48226
1046 Woodward Ave Detroit MI 48226 US,Nike,StockX,US,$,walmartsupport@stockx.com,"As part of this partnership with Walmart, StockX has a 14 day return policy and the item must be in original, new condition with the StockX tag attached",True,11373913511,nike shoes,11373913511,"Men's Dunk Low Retro White Black Panda, from StockX",https://www.walmart.com/ip/Nike-Men-s-Dunk-Low-Retro-White-Black-Panda-Sneaker-from-StockX/11373913511?classType=VARIANT,2,3134668707,91,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Men-s-Dunk-Low-Retro-White-Black-Panda-Sneaker-from-StockX_b31b1e86-86f6-4d2c-87c3-a50b81a39521.68b683f9546d1fd37b1e246ab4d8861f.jpeg', 'id': '37999AA7183B430C992072E7B10104FD', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/f1bb79e9-5748-4f4d-a04d-3c0a75f472dc.e95ca84706340e12316d984d64aebffe.jpeg', 'id': '1A8367ED6AB647BA8B8A4874E3C702DF', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/8a8da302-8463-4a43-914e-338c9deac7ce.d62c7c0124611aad8cbf2f787377689c.jpeg', 'id': 'F61EBE8E1D664BCD935748768F770286', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/f53702ed-398d-46dc-addc-9c8291cbadf2.651b70c7bde351f0544e518675e30169.jpeg', 'id': '50425D570705423A8D58C22CF52F8EF8', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/04fa1292-4478-43c9-ab71-7a1c954ac1ef.854e304bca07d327714ec4a30e24d9a5.jpeg', 'id': '54A2477C77C04D9FAF850F02F7EC1313', 'zoomable': False}]",,D00FBAB3A90E4243BCAF938753A7663B,StockX,https://i5.walmartimages.com/asr/304e9a3a-7644-4ef3-8e1c-fc71739f6400.6da8e12c3e892b928e14d3fe455480d3.png,https://www.walmart.com/seller/102524329,4.1,MI,94,,48226
107 North Longworth Louisville KY 40202 US,Nike,1370 Collective,US,$,evan@1370collective.com,"The Nike Star Runner SD Women's Running Shoes are designed to keep up with your every stride. Lightweight, cushioned, and built for all-day comfort, they’re perfect for runs, workouts, or casual wear. A breathable mesh upper keeps your feet cool, while soft foam underfoot delivers a smooth, responsive ride. Durable rubber outsoles provide traction and long-lasting wear, whether you're hitting the track or the streets. Sleek and supportive, these versatile sneakers are a go-to for women on the move.",True,886102426,nike shoes,886102426,Star Runner SD Women's Running Shoes,https://www.walmart.com/ip/Nike-Women-s-Tempo-Short-Emerald-Bright-Citrus-Green-Glow-Matte-Silver-SM-X-3/886102426?classType=VARIANT,2,5029301632,24.99,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Women-s-Tempo-Short-Emerald-Bright-Citrus-Green-Glow-Matte-Silver-SM-X-3_0feab0a8-b3aa-4994-b0f7-483159a93b1e.8f0647c24110c6908bcee8dbd0db9602.jpeg', 'id': '1D73F55677D7493E9E05EADC30320FD5', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/b6d765f9-6bb3-4344-8863-d23126de68b7.73839f04d20e3ac421c95490b8c2b943.jpeg', 'id': 'D4A35D65D5F1458BADA737697A86DC5A', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/9b027bed-aac4-49e1-8f7f-48bd73fe38bf.671162e86ca8665d3bcae6aff0de2c30.jpeg', 'id': '7981CC8AB48A43999040B18B51443E63', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/a75ab429-5ed1-41a5-b9aa-849ac9214133.a9d6657b7f4455eb18eecc4aa89c9902.jpeg', 'id': '1548C8412E934DDD8E84BF8E1D19B33B', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/511d0017-6747-4b3e-9cf6-c7a7e49ab42f.8a2430572694389f783044557fa5f908.jpeg', 'id': '949D5363C9794C17A5480D9DF4EF5C45', 'zoomable': False}]",,81368E91EABB4328AE530094523FB0F5,1370 Collective,,https://www.walmart.com/seller/101349432,4.5,KY,51,,40202
7341 S Meade Ave Bedford Park IL 60638 US,Nike,The Spot for Fits & Kicks,US,$,testtest@new.com,Preschool Jordan 1 Retro High OG Black/White-White,True,5349378629,nike shoes,5349378629,"Jordan 1 Retro High OG PS Boys Shoes Size 11, Color: Black/White/White",https://www.walmart.com/ip/Little-Kid-s-Jordan-1-Retro-High-OG-Black-White-White-FD1412-010-11/5349378629?classType=VARIANT,2,7086793375,79.95,"[{'link': 'https://i5.walmartimages.com/seo/Little-Kid-s-Jordan-1-Retro-High-OG-Black-White-White-FD1412-010-11_72ca9461-7e87-46e8-944d-25148645c9b7.6410ecaeb5c4e4a483f73c215254008b.jpeg', 'id': 'EE8208B4F6434D0583C890BB65245D4E', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/c59e96c7-ce2d-4828-bc0f-ce2871bf1c63.1f3a23ab5c2fd75b17654c03a0b5213b.jpeg', 'id': '427D69B2E3564F83AD9E335EA8E104F2', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/f890bb95-5438-48b1-8dbe-760410095d05.3860cf0049651411c5c88eefe9ca3ec5.jpeg', 'id': '420837112F0A4D668501E315DF2FBBD2', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/8a5f90ae-5234-4ac2-bda0-d24f98e50d42.e715b4b8a52aa3cfdfee78e5fb5749a9.jpeg', 'id': 'DB2D414FF1434703BC4A5B4391CB4CC1', 'zoomable': True}]",,50CD1769E0D5473F82184E87CD37ACBA,The Spot for Fits & Kicks,,https://www.walmart.com/seller/101127721,4.5,IL,651,,60638
1046 Woodward Ave Detroit MI 48226 US,Nike,StockX,US,$,walmartsupport@stockx.com,"As part of this partnership with Walmart, StockX has a 14 day return policy and the item must be in original, new condition with the StockX tag attached",True,16841309919,nike shoes,16841309919,"Men's Air Force 1 Low '07 Black Basketball Shoes, from StockX",https://www.walmart.com/ip/Nike-Men-s-Air-Force-1-Low-07-Black-from-StockX/16841309919?classType=VARIANT,2,3134668707,125,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Men-s-Air-Force-1-Low-07-Black-from-StockX_00880d4a-ca14-496f-a497-227b35e78158.1bf03d85d4037fd1844d72d9e106be2a.jpeg', 'id': '16EFF4E188A047B4A3C8E0901AF303D4', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/1d29c96a-ff97-4778-a8af-4c194452a601.f98776c0b597156f6eb4df38008bfc74.jpeg', 'id': 'E5AD316DDFA846B388949B576539B976', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/f53702ed-398d-46dc-addc-9c8291cbadf2.651b70c7bde351f0544e518675e30169.jpeg', 'id': '50425D570705423A8D58C22CF52F8EF8', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/ecb660ae-7d29-4b94-a6da-b96d10c59693.b0e093e264fb2296203924c9bdfbc7cd.jpeg', 'id': '16CB955DF20F40A8B591AC3A8FA6DE70', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/46179bd8-e9cc-40a9-b9f2-5b59cea9cc4b.576e5a8334e022c324f6a80c9aa9b7b2.jpeg', 'id': '3EE1E20925BA417F849E4D9E94837BE4', 'zoomable': False}]",,D00FBAB3A90E4243BCAF938753A7663B,StockX,https://i5.walmartimages.com/asr/304e9a3a-7644-4ef3-8e1c-fc71739f6400.6da8e12c3e892b928e14d3fe455480d3.png,https://www.walmart.com/seller/102524329,4.1,MI,94,,48226
1046 Woodward Ave Detroit MI 48226 US,Nike,StockX,US,$,walmartsupport@stockx.com,"As part of this partnership with Walmart, StockX has a 14 day return policy and the item must be in original, new condition with the StockX tag attached",True,16864467071,nike shoes,16864467071,"Men's Air Max 90 QS Volcano Running Shoes, from StockX",https://www.walmart.com/ip/Nike-Men-s-Air-Max-90-QS-Volcano-from-StockX/16864467071?classType=VARIANT,2,3134668707,179,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Men-s-Air-Max-90-QS-Volcano-from-StockX_928f380d-a960-48d2-a076-cb8b38d450ef.c423f7769179bdbdcc56a0fa78fbc1a7.jpeg', 'id': '591B8D10BE8D4726ABCC0FDABE776A79', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/373646ce-ca43-4654-80f3-7120567650e7.3453631dda5376403226600a550860da.jpeg', 'id': '18F85CA5755E4D4C947962D05B8A9559', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/b7b88e1e-f564-4328-89a8-f287984e53eb.d5d151a8434fd1569b07360881b6e0cc.jpeg', 'id': 'B7304E8AC0BE417292612C2E3C966B94', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/f53702ed-398d-46dc-addc-9c8291cbadf2.651b70c7bde351f0544e518675e30169.jpeg', 'id': '50425D570705423A8D58C22CF52F8EF8', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/2d4b4720-e64d-44a6-b8ec-1f8d788b8a69.65821d901ed85573999f1895b49d08d1.jpeg', 'id': '5F7E2923A7134C77B8F2CFD0707A5DF2', 'zoomable': False}]",,D00FBAB3A90E4243BCAF938753A7663B,StockX,https://i5.walmartimages.com/asr/304e9a3a-7644-4ef3-8e1c-fc71739f6400.6da8e12c3e892b928e14d3fe455480d3.png,https://www.walmart.com/seller/102524329,4.1,MI,94,,48226
1046 Woodward Ave Detroit MI 48226 US,Nike,StockX,US,$,walmartsupport@stockx.com,"As part of this partnership with Walmart, StockX has a 14 day return policy and the item must be in original, new condition with the StockX tag attached",True,15141524322,nike shoes,15141524322,"Men's Kobe 5 Protro X-Ray Basketball Shoes, from StockX",https://www.walmart.com/ip/Nike-Men-s-Kobe-5-Protro-X-Ray-Basketball-Shoe-from-StockX/15141524322?classType=VARIANT,2,3134668707,387,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Men-s-Kobe-5-Protro-X-Ray-Basketball-Shoe-from-StockX_1a67c313-710c-44cb-8c0e-c4e941585851.9b3ca7081db2a7e255494cc9b0fc90fc.jpeg', 'id': '38259FE317AE405794D1D0ABA2D30972', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/2692b75c-7c6a-491f-9dc5-a8d34c400308.0ff795e16656f1185c60d9297f1ebc9c.jpeg', 'id': 'BDFA0A174A514BD2BB5B41788682AE71', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/adafa24d-c9f6-4ca4-a863-038705449e66.b112f496d96d0fb39f3ca0cc5d010db8.jpeg', 'id': '644F8F28CD004B15AA033115538DFFBE', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/78655bca-f1d8-4d64-9658-e6e17598b217.606a1e44454031749dc7e635d8f520ee.jpeg', 'id': '3004733C0CE9487A8FFB2F1FA5A35F2E', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/f53702ed-398d-46dc-addc-9c8291cbadf2.651b70c7bde351f0544e518675e30169.jpeg', 'id': '50425D570705423A8D58C22CF52F8EF8', 'zoomable': False}]",,D00FBAB3A90E4243BCAF938753A7663B,StockX,https://i5.walmartimages.com/asr/304e9a3a-7644-4ef3-8e1c-fc71739f6400.6da8e12c3e892b928e14d3fe455480d3.png,https://www.walmart.com/seller/102524329,4.1,MI,94,,48226
7341 S Meade Ave Bedford Park IL 60638 US,Nike,The Spot for Fits & Kicks,US,$,testtest@new.com,"Nike Air Max 270 Fit: Men's Color: White / Black / White Style: AH8050-100 MSRP: $160 Nike's first lifestyle Air Max brings you style, comfort and big attitude in the Nike Air Max 270. The design draws inspiration from Air Max icons, showcasing Nike's greatest innovation with its large window and fresh array of colors. Sizes Available: Size 9, Size 9.5, Size 10, Size 11 Guaranteed to be 100% Authentic Brand new with original box Free Shipping 100% positive feedback (5000+) Top Rated Plus seller",True,410110914,nike shoes,410110914,Air Max 270 Men's Running Shoes White/Black-White AH8050-100,https://www.walmart.com/ip/Nike-Air-Max-270-Men-s-Running-Shoes-White-Black-White-AH8050-100/410110914?classType=VARIANT&athbdg=L1600,2,7086793375,164.95,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Air-Max-270-Men-s-Running-Shoes-White-Black-White-AH8050-100_e81a591a-17e4-41e1-a563-38ab406e6a26.d97f219d9540fe3e4172a8617410abf6.jpeg', 'id': '42E568A4E8A74C0CB5B6A53C2A0E5FF6', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/d828aed5-f10e-4ac4-b9a4-98362eaa81d0.26e0e250c66b46701090e8c4898f8cea.jpeg', 'id': '42A2BC798A68402A91E6AECE52D60B5C', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/f934f228-5523-4bfa-9b5a-c3035cb1937c.05d650edd9a6e4af323d1e01f0e2628a.jpeg', 'id': '45588937B47A4AC29DDB7BFC91A681AF', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/5b5b8312-ba8a-4cf0-96d4-37f55c68ef36.d30ec5dc0249506d32b663b6c24a069d.jpeg', 'id': '968E9102383F4F0DBDE401E85B718416', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/4733e08e-ee5c-41c2-9c27-65ba212eae23.170c77b98b07353487252deb815cee0c.jpeg', 'id': '3EFF332FA31C4924965292759F957C7D', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/e23771a4-0960-4ebf-882e-4c2b47505626.6b1c72c2b576745d9c9c27b61305136b.jpeg', 'id': '8B7E5D69A88B4C80BE605054ED7C9732', 'zoomable': False}]",,50CD1769E0D5473F82184E87CD37ACBA,The Spot for Fits & Kicks,,https://www.walmart.com/seller/101127721,4.5,IL,651,,60638
147 Oak street Medford NY 11763 US,Nike,TheGoToShop,US,$,walmart@datwholesalellc.com,"The Nike Air Max LTD 3 Men's Running Shoes are composed of a durable leather upper. Cushioned tongue and lining combine to provide an excellent feel at your feet. Signature Air Max bubble at the heel and cushioned midsole give your feet long-lasting comfort. Non-marking rubber outsole features a traction increase pattern which enhances grip on all surfaces.

Features:
- Smooth leather upper
- Cushioned Lining and padded tongue for added comfort
- Air Bubble at the heel
- Non-marking rubber outsole
- Padded insole for increased comfort

SKU: 687977-020

Material: Leather

Color: Black/Black-Black",True,357067100,nike shoes,357067100,Men's Air Max LTD 3 Running Shoe Black / Black (8.5 D(M) US),https://www.walmart.com/ip/Nike-Men-s-Air-Max-LTD-3-Running-Shoe-Black-Black-8-5-D-M-US/357067100?classType=VARIANT,2,6403004063,122,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Men-s-Air-Max-LTD-3-Running-Shoe-Black-Black-8-5-D-M-US_8906d7c1-01e4-405b-926a-9a9d7d476ea7.9951c97a061db0ba7ec5ae0af1c30db9.jpeg', 'id': '6D6B86EAE09948369291875EE2A95975', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/bdb58ae7-3098-471a-9ec6-87fa21a3cd8d.45d16e34d99fff86c12fa0d8cce4c927.jpeg', 'id': '0F763FCA25934A408A4DF1FDE304B4B6', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/1c61a0fc-e52f-41c4-a282-53c27439526e_1.c77c248b3bc2b4d5d5f7a3a033b80e58.jpeg', 'id': '849A232A42644859961EFB0DC6469CAA', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/e0b8a40a-b6b3-42ef-b00d-570a1b85ca33.79f6b6a4b444c5e7cad8b3b325759545.jpeg', 'id': 'D0827CFE1DED41D2A10AA60A38214564', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/bc80d7a1-74f6-425d-9fb0-c87e2cf5e7d1.434dd361a32c32011c8556fe2d09ed74.jpeg', 'id': 'CF5EBE524DCE42BC92FD6ED0553B4157', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/6e1c57cf-114b-407c-b8e7-8831b8e3f9fa.eab8e6efd90e0de8fe7ef0eeed605894.jpeg', 'id': 'BD7465722E64402F8432015D534D3B1C', 'zoomable': False}]",,5143539ACFF641D9831E4B0B02E07C7B,TheGoToShop,,https://www.walmart.com/seller/101318390,4.7,NY,40,,11763
